user_id,anime_id,rating,title,img_url,link
384,8972,5,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,https://cdn.myanimelist.net/images/anime/13/24837.jpg,https://myanimelist.net/anime/8972/Mahou_no_Princess_Minky_Momo_vs_Mahou_no_Tenshi_Creamy_Mami
165,604,10,Mahou no Stage Fancy Lala,https://cdn.myanimelist.net/images/anime/11/6263.jpg,https://myanimelist.net/anime/604/Mahou_no_Stage_Fancy_Lala
270,20785,8,Mahouka Koukou no Rettousei,https://cdn.myanimelist.net/images/anime/11/61039.jpg,https://myanimelist.net/anime/20785/Mahouka_Koukou_no_Rettousei
1140,23341,5,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,https://cdn.myanimelist.net/images/anime/3/60355.jpg,https://myanimelist.net/anime/23341/Mahouka_Koukou_no_Rettousei__Yoku_Wakaru_Mahouka
446,14479,5,Mahoutsukai Nara Miso wo Kue!,https://cdn.myanimelist.net/images/anime/6/39537.jpg,https://myanimelist.net/anime/14479/Mahoutsukai_Nara_Miso_wo_Kue
753,630,9,Mahoutsukai Tai!,https://cdn.myanimelist.net/images/anime/11/44063.jpg,https://myanimelist.net/anime/630/Mahoutsukai_Tai
753,629,9,Mahoutsukai Tai! OVA,https://cdn.myanimelist.net/images/anime/10/22077.jpg,https://myanimelist.net/anime/629/Mahoutsukai_Tai_OVA
1103,273,7,Mahoutsukai ni Taisetsu na Koto,https://cdn.myanimelist.net/images/anime/13/2597.jpg,https://myanimelist.net/anime/273/Mahoutsukai_ni_Taisetsu_na_Koto
1014,4483,10,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,https://cdn.myanimelist.net/images/anime/10/50399.jpg,https://myanimelist.net/anime/4483/Mahoutsukai_ni_Taisetsu_na_Koto__Natsu_no_Sora
958,5084,7,Mai Mai Shinko to Sennen no Mahou,https://cdn.myanimelist.net/images/anime/7/82870.jpg,https://myanimelist.net/anime/5084/Mai_Mai_Shinko_to_Sennen_no_Mahou
478,9940,8,Mai no Mahou to Katei no Hi,https://cdn.myanimelist.net/images/anime/11/27495.jpg,https://myanimelist.net/anime/9940/Mai_no_Mahou_to_Katei_no_Hi
140,98,6,Mai-HiME,https://cdn.myanimelist.net/images/anime/13/7226.jpg,https://myanimelist.net/anime/98/Mai-HiME
661,673,10,Mai-HiME Specials,https://cdn.myanimelist.net/images/anime/11/3569.jpg,https://myanimelist.net/anime/673/Mai-HiME_Specials
970,8062,7,Mai-HiME: Kuro no Mai/Saigo no Bansan,https://cdn.myanimelist.net/images/anime/11/19697.jpg,https://myanimelist.net/anime/8062/Mai-HiME__Kuro_no_Mai_Saigo_no_Bansan
970,99,6,Mai-Otome,https://cdn.myanimelist.net/images/anime/2/46897.jpg,https://myanimelist.net/anime/99/Mai-Otome
553,3268,8,Mai-Otome 0: S.ifr,https://cdn.myanimelist.net/images/anime/4/12403.jpg,https://myanimelist.net/anime/3268/Mai-Otome_0__Sifr
446,8518,7,Mai-Otome Special: Otome no Inori,https://cdn.myanimelist.net/images/anime/6/23015.jpg,https://myanimelist.net/anime/8518/Mai-Otome_Special__Otome_no_Inori
436,1609,8,Mai-Otome Zwei,https://cdn.myanimelist.net/images/anime/8/7222.jpg,https://myanimelist.net/anime/1609/Mai-Otome_Zwei
661,6199,8,Mai-Otome Zwei Special,https://cdn.myanimelist.net/images/anime/9/13750.jpg,https://myanimelist.net/anime/6199/Mai-Otome_Zwei_Special
541,2188,6,Maid in Heaven SuperS,https://cdn.myanimelist.net/images/anime/8/29312.jpg,https://myanimelist.net/anime/2188/Maid_in_Heaven_SuperS
125,1453,9,Maison Ikkoku,https://cdn.myanimelist.net/images/anime/6/17576.jpg,https://myanimelist.net/anime/1453/Maison_Ikkoku
1051,2459,9,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,https://cdn.myanimelist.net/images/anime/3/4678.jpg,https://myanimelist.net/anime/2459/Maison_Ikkoku__Bangai-hen_-_Ikkokujima_Nanpa_Shimatsuki
1051,2460,8,Maison Ikkoku: Kanketsu-hen,https://cdn.myanimelist.net/images/anime/2/27059.jpg,https://myanimelist.net/anime/2460/Maison_Ikkoku__Kanketsu-hen
1051,3484,8,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,https://cdn.myanimelist.net/images/anime/8/69245.jpg,https://myanimelist.net/anime/3484/Maison_Ikkoku__Prelude_-_Meguru_Haru_no_Sakura_no_You_ni
1051,3483,8,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,https://cdn.myanimelist.net/images/anime/11/30539.jpg,https://myanimelist.net/anime/3483/Maison_Ikkoku__Shiki_Utsuriyuku_Kisetsu_no_Naka_de
670,14563,5,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,https://cdn.myanimelist.net/images/anime/4/39693.jpg,https://myanimelist.net/anime/14563/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo
1191,19207,4,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,https://cdn.myanimelist.net/images/anime/7/51505.jpg,https://myanimelist.net/anime/19207/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo_-_The_TV
383,10213,9,Maji de Watashi ni Koi Shinasai!,https://cdn.myanimelist.net/images/anime/4/32541.jpg,https://myanimelist.net/anime/10213/Maji_de_Watashi_ni_Koi_Shinasai
859,23945,7,Majimoji Rurumo,https://cdn.myanimelist.net/images/anime/8/64443.jpg,https://myanimelist.net/anime/23945/Majimoji_Rurumo
745,21835,7,Majin Bone,https://cdn.myanimelist.net/images/anime/1490/90396.jpg,https://myanimelist.net/anime/21835/Majin_Bone
654,2985,8,Majin Tantei Nougami Neuro,https://cdn.myanimelist.net/images/anime/12/20930.jpg,https://myanimelist.net/anime/2985/Majin_Tantei_Nougami_Neuro
586,512,10,Majo no Takkyuubin,https://cdn.myanimelist.net/images/anime/10/75916.jpg,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
745,15813,7,Majokko Shimai no Yoyo to Nene,https://cdn.myanimelist.net/images/anime/1598/94444.jpg,https://myanimelist.net/anime/15813/Majokko_Shimai_no_Yoyo_to_Nene
793,5029,9,Major Movie: Yuujou no Winning Shot,https://cdn.myanimelist.net/images/anime/10/75221.jpg,https://myanimelist.net/anime/5029/Major_Movie__Yuujou_no_Winning_Shot
833,627,10,Major S1,https://cdn.myanimelist.net/images/anime/13/73973.jpg,https://myanimelist.net/anime/627/Major_S1
1249,558,8,Major S2,https://cdn.myanimelist.net/images/anime/6/73972.jpg,https://myanimelist.net/anime/558/Major_S2
1249,1842,9,Major S3,https://cdn.myanimelist.net/images/anime/9/73971.jpg,https://myanimelist.net/anime/1842/Major_S3
1249,3226,9,Major S4,https://cdn.myanimelist.net/images/anime/9/75217.jpg,https://myanimelist.net/anime/3226/Major_S4
1249,5028,10,Major S5,https://cdn.myanimelist.net/images/anime/9/75218.jpg,https://myanimelist.net/anime/5028/Major_S5
1249,7655,10,Major S6,https://cdn.myanimelist.net/images/anime/2/75216.jpg,https://myanimelist.net/anime/7655/Major_S6
1249,9890,9,Major: Message,https://cdn.myanimelist.net/images/anime/11/75219.jpg,https://myanimelist.net/anime/9890/Major__Message
1249,11917,9,Major: World Series,https://cdn.myanimelist.net/images/anime/5/75220.jpg,https://myanimelist.net/anime/11917/Major__World_Series
847,1017,7,Majutsushi Orphen,https://cdn.myanimelist.net/images/anime/13/61839.jpg,https://myanimelist.net/anime/1017/Majutsushi_Orphen
541,6590,6,Makai Kishi Ingrid,https://cdn.myanimelist.net/images/anime/1526/104265.jpg,https://myanimelist.net/anime/6590/Makai_Kishi_Ingrid
225,16890,7,Makai Ouji: Devils and Realist,https://cdn.myanimelist.net/images/anime/12/49573.jpg,https://myanimelist.net/anime/16890/Makai_Ouji__Devils_and_Realist
804,860,9,Makai Senki Disgaea,https://cdn.myanimelist.net/images/anime/5/11816.jpg,https://myanimelist.net/anime/860/Makai_Senki_Disgaea
961,499,7,Makai Toshi Shinjuku,https://cdn.myanimelist.net/images/anime/10/25337.jpg,https://myanimelist.net/anime/499/Makai_Toshi_Shinjuku
601,9936,9,Maken-Ki!,https://cdn.myanimelist.net/images/anime/2/75234.jpg,https://myanimelist.net/anime/9936/Maken-Ki
728,11209,4,Maken-Ki! OVA,https://cdn.myanimelist.net/images/anime/7/36929.jpg,https://myanimelist.net/anime/11209/Maken-Ki_OVA
342,12449,7,Maken-Ki! Specials,https://cdn.myanimelist.net/images/anime/9/80502.jpg,https://myanimelist.net/anime/12449/Maken-Ki_Specials
579,15565,7,Maken-Ki! Two,https://cdn.myanimelist.net/images/anime/10/58191.jpg,https://myanimelist.net/anime/15565/Maken-Ki_Two
427,23989,5,Maken-Ki! Two Specials,https://cdn.myanimelist.net/images/anime/7/62209.jpg,https://myanimelist.net/anime/23989/Maken-Ki_Two_Specials
720,30705,4,Makura no Danshi,https://cdn.myanimelist.net/images/anime/11/75142.jpg,https://myanimelist.net/anime/30705/Makura_no_Danshi
871,2261,5,Malice@Doll,https://cdn.myanimelist.net/images/anime/1950/94514.jpg,https://myanimelist.net/anime/2261/MaliceDoll
497,3976,7,Mamahaha,https://cdn.myanimelist.net/images/anime/10/41629.jpg,https://myanimelist.net/anime/3976/Mamahaha
753,7261,7,Mameshiba,https://cdn.myanimelist.net/images/anime/5/63601.jpg,https://myanimelist.net/anime/7261/Mameshiba
1180,1280,3,Mamono Hunter Youko,https://cdn.myanimelist.net/images/anime/1276/97039.jpg,https://myanimelist.net/anime/1280/Mamono_Hunter_Youko
226,626,8,Mamotte Shugogetten!,https://cdn.myanimelist.net/images/anime/11/14827.jpg,https://myanimelist.net/anime/626/Mamotte_Shugogetten
1264,1509,10,Mamotte! Lollipop,https://cdn.myanimelist.net/images/anime/1/1509.jpg,https://myanimelist.net/anime/1509/Mamotte_Lollipop
757,21863,8,Mangaka-san to Assistant-san to The Animation,https://cdn.myanimelist.net/images/anime/11/62219.jpg,https://myanimelist.net/anime/21863/Mangaka-san_to_Assistant-san_to_The_Animation
1037,24475,7,Mangaka-san to Assistant-san to The Animation Specials,https://cdn.myanimelist.net/images/anime/9/63827.jpg,https://myanimelist.net/anime/24475/Mangaka-san_to_Assistant-san_to_The_Animation_Specials
5,6695,5,Mangchi,https://cdn.myanimelist.net/images/anime/5/15380.jpg,https://myanimelist.net/anime/6695/Mangchi
1255,14045,7,Mangirl!,https://cdn.myanimelist.net/images/anime/6/45314.jpg,https://myanimelist.net/anime/14045/Mangirl
478,17351,7,Mangirl!: Asobu Henshuu Girl,https://cdn.myanimelist.net/images/anime/12/46513.jpg,https://myanimelist.net/anime/17351/Mangirl__Asobu_Henshuu_Girl
562,1951,6,Manie-Manie: Meikyuu Monogatari,https://cdn.myanimelist.net/images/anime/6/18685.jpg,https://myanimelist.net/anime/1951/Manie-Manie__Meikyuu_Monogatari
497,29575,9,Mankitsu Happening,https://cdn.myanimelist.net/images/anime/9/77590.jpg,https://myanimelist.net/anime/29575/Mankitsu_Happening
869,10465,10,Manyuu Hikenchou,https://cdn.myanimelist.net/images/anime/9/75184.jpg,https://myanimelist.net/anime/10465/Manyuu_Hikenchou
1145,10845,10,Manyuu Hikenchou Specials,https://cdn.myanimelist.net/images/anime/3/29932.jpg,https://myanimelist.net/anime/10845/Manyuu_Hikenchou_Specials
460,1628,7,Maou Dante,https://cdn.myanimelist.net/images/anime/5/84849.jpg,https://myanimelist.net/anime/1628/Maou_Dante
797,14833,8,Maoyuu Maou Yuusha,https://cdn.myanimelist.net/images/anime/4/46041.jpg,https://myanimelist.net/anime/14833/Maoyuu_Maou_Yuusha
216,17743,6,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!",https://cdn.myanimelist.net/images/anime/2/47281.jpg,https://myanimelist.net/anime/17743/Maoyuu_Maou_Yuusha__Kono_Monogatari_wa_Daniku_dake_Dewanai_no_Ja
847,4926,7,Marco: Haha wo Tazunete Sanzenri,https://cdn.myanimelist.net/images/anime/7/9467.jpg,https://myanimelist.net/anime/4926/Marco__Haha_wo_Tazunete_Sanzenri
695,8100,8,Mardock Scramble: The First Compression,https://cdn.myanimelist.net/images/anime/3/26215.jpg,https://myanimelist.net/anime/8100/Mardock_Scramble__The_First_Compression
1043,10624,8,Mardock Scramble: The Second Combustion,https://cdn.myanimelist.net/images/anime/11/29197.jpg,https://myanimelist.net/anime/10624/Mardock_Scramble__The_Second_Combustion
738,12053,10,Mardock Scramble: The Third Exhaust,https://cdn.myanimelist.net/images/anime/12/39309.jpg,https://myanimelist.net/anime/12053/Mardock_Scramble__The_Third_Exhaust
304,1912,7,Marginal Prince: Gekkeiju no Ouji-tachi,https://cdn.myanimelist.net/images/anime/6/27476.jpg,https://myanimelist.net/anime/1912/Marginal_Prince__Gekkeiju_no_Ouji-tachi
546,158,6,Maria-sama ga Miteru,https://cdn.myanimelist.net/images/anime/7/75207.jpg,https://myanimelist.net/anime/158/Maria-sama_ga_Miteru
682,1729,9,Maria-sama ga Miteru 3rd,https://cdn.myanimelist.net/images/anime/6/75209.jpg,https://myanimelist.net/anime/1729/Maria-sama_ga_Miteru_3rd
682,2954,9,Maria-sama ga Miteru 3rd Specials,https://cdn.myanimelist.net/images/anime/13/44396.jpg,https://myanimelist.net/anime/2954/Maria-sama_ga_Miteru_3rd_Specials
682,3750,9,Maria-sama ga Miteru 4th,https://cdn.myanimelist.net/images/anime/4/75206.jpg,https://myanimelist.net/anime/3750/Maria-sama_ga_Miteru_4th
682,6299,9,Maria-sama ga Miteru 4th Specials,https://cdn.myanimelist.net/images/anime/12/14166.jpg,https://myanimelist.net/anime/6299/Maria-sama_ga_Miteru_4th_Specials
682,3468,9,Maria-sama ga Miteru Specials,https://cdn.myanimelist.net/images/anime/10/14338.jpg,https://myanimelist.net/anime/3468/Maria-sama_ga_Miteru_Specials
528,444,9,Maria-sama ga Miteru: Haru,https://cdn.myanimelist.net/images/anime/9/75208.jpg,https://myanimelist.net/anime/444/Maria-sama_ga_Miteru__Haru
682,3469,9,Maria-sama ga Miteru: Haru Specials,https://cdn.myanimelist.net/images/anime/8/5782.jpg,https://myanimelist.net/anime/3469/Maria-sama_ga_Miteru__Haru_Specials
695,5030,9,Maria†Holic,https://cdn.myanimelist.net/images/anime/2/12187.jpg,https://myanimelist.net/anime/5030/Maria%E2%80%A0Holic
695,9712,9,Maria†Holic Alive,https://cdn.myanimelist.net/images/anime/6/78775.jpg,https://myanimelist.net/anime/9712/Maria%E2%80%A0Holic_Alive
160,10945,9,Maria†Holic Alive Special,https://cdn.myanimelist.net/images/anime/12/30201.jpg,https://myanimelist.net/anime/10945/Maria%E2%80%A0Holic_Alive_Special
958,10679,9,Maria†Holic: Run Run Riru Ran Ran Rara,https://cdn.myanimelist.net/images/anime/2/29426.jpg,https://myanimelist.net/anime/10679/Maria%E2%80%A0Holic__Run_Run_Riru_Ran_Ran_Rara
478,13835,8,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,https://cdn.myanimelist.net/images/anime/12/38379.jpg,https://myanimelist.net/anime/13835/Marimo_no_Hana__Saikyou_Butouha_Shougakusei_Densetsu
413,334,9,Marmalade Boy,https://cdn.myanimelist.net/images/anime/8/6092.jpg,https://myanimelist.net/anime/334/Marmalade_Boy
290,520,6,Marmalade Boy Movie,https://cdn.myanimelist.net/images/anime/9/4286.jpg,https://myanimelist.net/anime/520/Marmalade_Boy_Movie
745,21013,7,Marvel Disk Wars: The Avengers,https://cdn.myanimelist.net/images/anime/13/56857.jpg,https://myanimelist.net/anime/21013/Marvel_Disk_Wars__The_Avengers
675,3837,7,Mashin Eiyuuden Wataru,https://cdn.myanimelist.net/images/anime/8/65417.jpg,https://myanimelist.net/anime/3837/Mashin_Eiyuuden_Wataru
1145,14049,8,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,https://cdn.myanimelist.net/images/anime/3/38799.jpg,https://myanimelist.net/anime/14049/Mashiro-iro_Symphony__Airi_ga_Anata_no_Kanojo_ni
1076,10397,9,Mashiro-iro Symphony: The Color of Lovers,https://cdn.myanimelist.net/images/anime/9/39303.jpg,https://myanimelist.net/anime/10397/Mashiro-iro_Symphony__The_Color_of_Lovers
1233,13757,6,Mashiro-iro Symphony: The Color of Lovers Picture Drama,https://cdn.myanimelist.net/images/anime/9/38265.jpg,https://myanimelist.net/anime/13757/Mashiro-iro_Symphony__The_Color_of_Lovers_Picture_Drama
531,31845,7,Masou Gakuen HxH,https://cdn.myanimelist.net/images/anime/7/80262.jpg,https://myanimelist.net/anime/31845/Masou_Gakuen_HxH
541,13239,7,Mass Effect: Paragon Lost,https://cdn.myanimelist.net/images/anime/13/40205.jpg,https://myanimelist.net/anime/13239/Mass_Effect__Paragon_Lost
567,1483,9,Master Keaton,https://cdn.myanimelist.net/images/anime/10/2817.jpg,https://myanimelist.net/anime/1483/Master_Keaton
567,1910,9,Master Keaton OVA,https://cdn.myanimelist.net/images/anime/9/14522.jpg,https://myanimelist.net/anime/1910/Master_Keaton_OVA
753,1805,9,Master Mosquiton,https://cdn.myanimelist.net/images/anime/8/15445.jpg,https://myanimelist.net/anime/1805/Master_Mosquiton
847,1806,7,Master Mosquiton '99,https://cdn.myanimelist.net/images/anime/1/1806.jpg,https://myanimelist.net/anime/1806/Master_Mosquiton_99
640,1196,9,Masuda Kousuke Gekijou Gag Manga Biyori,https://cdn.myanimelist.net/images/anime/12/3537.jpg,https://myanimelist.net/anime/1196/Masuda_Kousuke_Gekijou_Gag_Manga_Biyori
890,2518,6,Masuda Kousuke Gekijou Gag Manga Biyori 2,https://cdn.myanimelist.net/images/anime/4/3538.jpg,https://myanimelist.net/anime/2518/Masuda_Kousuke_Gekijou_Gag_Manga_Biyori_2
640,4056,9,Masuda Kousuke Gekijou Gag Manga Biyori 3,https://cdn.myanimelist.net/images/anime/2/74001.jpg,https://myanimelist.net/anime/4056/Masuda_Kousuke_Gekijou_Gag_Manga_Biyori_3
843,335,8,Matantei Loki Ragnarok,https://cdn.myanimelist.net/images/anime/13/75300.jpg,https://myanimelist.net/anime/335/Matantei_Loki_Ragnarok
855,10721,10,Mawaru Penguindrum,https://cdn.myanimelist.net/images/anime/5/30238.jpg,https://myanimelist.net/anime/10721/Mawaru_Penguindrum
726,10110,5,Mayo Chiki!,https://cdn.myanimelist.net/images/anime/13/29971.jpg,https://myanimelist.net/anime/10110/Mayo_Chiki
515,7590,10,Mayoi Neko Overrun!,https://cdn.myanimelist.net/images/anime/10/23770.jpg,https://myanimelist.net/anime/7590/Mayoi_Neko_Overrun
1119,8599,10,Mayoi Neko Overrun! Specials,https://cdn.myanimelist.net/images/anime/10/23635.jpg,https://myanimelist.net/anime/8599/Mayoi_Neko_Overrun_Specials
815,32438,6,Mayoiga,https://cdn.myanimelist.net/images/anime/4/79413.jpg,https://myanimelist.net/anime/32438/Mayoiga
1210,1162,9,Maze☆Bakunetsu Jikuu,https://cdn.myanimelist.net/images/anime/4/6944.jpg,https://myanimelist.net/anime/1162/Maze%E2%98%86Bakunetsu_Jikuu
111,1161,7,Maze☆Bakunetsu Jikuu (TV),https://cdn.myanimelist.net/images/anime/4/20383.jpg,https://myanimelist.net/anime/1161/Maze%E2%98%86Bakunetsu_Jikuu_TV
247,2253,7,Mazinger Z,https://cdn.myanimelist.net/images/anime/3/21724.jpg,https://myanimelist.net/anime/2253/Mazinger_Z
123,8666,5,Mazinkaiser SKL,https://cdn.myanimelist.net/images/anime/13/75427.jpg,https://myanimelist.net/anime/8666/Mazinkaiser_SKL
1216,3147,6,Me gumi no Daigo: Kajiba no Baka Yarou,https://cdn.myanimelist.net/images/anime/9/35353.jpg,https://myanimelist.net/anime/3147/Me_gumi_no_Daigo__Kajiba_no_Baka_Yarou
587,11761,9,Medaka Box,https://cdn.myanimelist.net/images/anime/13/37947.jpg,https://myanimelist.net/anime/11761/Medaka_Box
232,14527,9,Medaka Box Abnormal,https://cdn.myanimelist.net/images/anime/11/62919.jpg,https://myanimelist.net/anime/14527/Medaka_Box_Abnormal
1250,1138,7,Medarot,https://cdn.myanimelist.net/images/anime/8/46699.jpg,https://myanimelist.net/anime/1138/Medarot
29,4052,7,Medarot Damashii,https://cdn.myanimelist.net/images/anime/10/77817.jpg,https://myanimelist.net/anime/4052/Medarot_Damashii
541,4350,5,Megami Kyouju,https://cdn.myanimelist.net/images/anime/5/41487.jpg,https://myanimelist.net/anime/4350/Megami_Kyouju
446,2528,7,Megami Paradise,https://cdn.myanimelist.net/images/anime/2/41791.jpg,https://myanimelist.net/anime/2528/Megami_Paradise
1251,19257,8,Meganebu!,https://cdn.myanimelist.net/images/anime/8/56139.jpg,https://myanimelist.net/anime/19257/Meganebu
436,2488,10,Mei to Koneko Bus,https://cdn.myanimelist.net/images/anime/1034/99602.jpg,https://myanimelist.net/anime/2488/Mei_to_Koneko_Bus
661,23837,7,Meisou! Underworld,https://cdn.myanimelist.net/images/anime/10/61637.jpg,https://myanimelist.net/anime/23837/Meisou_Underworld
775,1972,10,Meitantei Holmes,https://cdn.myanimelist.net/images/anime/4/75723.jpg,https://myanimelist.net/anime/1972/Meitantei_Holmes
1136,21603,7,Mekakucity Actors,https://cdn.myanimelist.net/images/anime/11/61519.jpg,https://myanimelist.net/anime/21603/Mekakucity_Actors
640,1462,10,Memories,https://cdn.myanimelist.net/images/anime/9/74781.jpg,https://myanimelist.net/anime/1462/Memories
271,10419,7,Menkui!,https://cdn.myanimelist.net/images/anime/1131/104269.jpg,https://myanimelist.net/anime/10419/Menkui
631,2016,8,Mermaid Forest OVA,https://cdn.myanimelist.net/images/anime/12/55075.jpg,https://myanimelist.net/anime/2016/Mermaid_Forest_OVA
36,521,8,Mermaid Melody Pichi Pichi Pitch,https://cdn.myanimelist.net/images/anime/3/9640.jpg,https://myanimelist.net/anime/521/Mermaid_Melody_Pichi_Pichi_Pitch
465,1110,7,Mermaid Melody Pichi Pichi Pitch Pure,https://cdn.myanimelist.net/images/anime/11/9778.jpg,https://myanimelist.net/anime/1110/Mermaid_Melody_Pichi_Pichi_Pitch_Pure
631,2017,9,Mermaid's Scar,https://cdn.myanimelist.net/images/anime/1/2144.jpg,https://myanimelist.net/anime/2017/Mermaids_Scar
497,19103,8,Mesu Saga: Persona,https://cdn.myanimelist.net/images/anime/1619/104271.jpg,https://myanimelist.net/anime/19103/Mesu_Saga__Persona
50,5962,4,Metal Fight Beyblade,https://cdn.myanimelist.net/images/anime/13/21387.jpg,https://myanimelist.net/anime/5962/Metal_Fight_Beyblade
460,10370,7,Metal Fight Beyblade 4D,https://cdn.myanimelist.net/images/anime/11/29013.jpg,https://myanimelist.net/anime/10370/Metal_Fight_Beyblade_4D
460,13231,6,Metal Fight Beyblade Zero G,https://cdn.myanimelist.net/images/anime/5/37159.jpg,https://myanimelist.net/anime/13231/Metal_Fight_Beyblade_Zero_G
501,8410,7,Metal Fight Beyblade: Baku,https://cdn.myanimelist.net/images/anime/12/26363.jpg,https://myanimelist.net/anime/8410/Metal_Fight_Beyblade__Baku
695,522,9,Metropolis,https://cdn.myanimelist.net/images/anime/4/75601.jpg,https://myanimelist.net/anime/522/Metropolis
167,221,7,Mezzo Forte,https://cdn.myanimelist.net/images/anime/6/37391.jpg,https://myanimelist.net/anime/221/Mezzo_Forte
562,783,7,Miami Guns,https://cdn.myanimelist.net/images/anime/1/783.jpg,https://myanimelist.net/anime/783/Miami_Guns
1110,16189,7,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,https://cdn.myanimelist.net/images/anime/1426/104272.jpg,https://myanimelist.net/anime/16189/Miboujin_Nikki__Akogare_no_Ano_Hito_to_Hitotsu_Yane_no_Shita
258,4087,9,Michiko to Hatchin,https://cdn.myanimelist.net/images/anime/10/59535.jpg,https://myanimelist.net/anime/4087/Michiko_to_Hatchin
1166,330,9,Midori no Hibi,https://cdn.myanimelist.net/images/anime/13/56961.jpg,https://myanimelist.net/anime/330/Midori_no_Hibi
919,28817,7,Mikagura Gakuen Kumikyoku (TV),https://cdn.myanimelist.net/images/anime/6/73590.jpg,https://myanimelist.net/anime/28817/Mikagura_Gakuen_Kumikyoku_TV
94,20541,7,Mikakunin de Shinkoukei,https://cdn.myanimelist.net/images/anime/10/75249.jpg,https://myanimelist.net/anime/20541/Mikakunin_de_Shinkoukei
663,23227,10,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,https://cdn.myanimelist.net/images/anime/3/64479.jpg,https://myanimelist.net/anime/23227/Mikakunin_de_Shinkoukei__Kamoniku_tte_Midori-ppoi_Aji_ga_Suru_no_ne
793,22071,6,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,https://cdn.myanimelist.net/images/anime/10/76811.jpg,https://myanimelist.net/anime/22071/Mikakunin_de_Shinkoukei__Mite_Are_ga_Watashitachi_no_Tomatteiru_Ryokan_yo
242,26085,4,Military!,https://cdn.myanimelist.net/images/anime/4/68837.jpg,https://myanimelist.net/anime/26085/Military
958,30600,5,Military! Special,https://cdn.myanimelist.net/images/anime/7/73505.jpg,https://myanimelist.net/anime/30600/Military_Special
954,29941,8,Million Doll,https://cdn.myanimelist.net/images/anime/4/75013.jpg,https://myanimelist.net/anime/29941/Million_Doll
1152,585,8,Mimi wo Sumaseba,https://cdn.myanimelist.net/images/anime/8/75921.jpg,https://myanimelist.net/anime/585/Mimi_wo_Sumaseba
857,23399,8,Minami no Shima no Dera-chan,https://cdn.myanimelist.net/images/anime/6/60437.jpg,https://myanimelist.net/anime/23399/Minami_no_Shima_no_Dera-chan
64,2963,8,Minami-ke,https://cdn.myanimelist.net/images/anime/2/75279.jpg,https://myanimelist.net/anime/2963/Minami-ke
1006,5713,8,Minami-ke Betsubara,https://cdn.myanimelist.net/images/anime/10/25454.jpg,https://myanimelist.net/anime/5713/Minami-ke_Betsubara
1006,20221,9,Minami-ke Natsuyasumi,https://cdn.myanimelist.net/images/anime/5/64505.jpg,https://myanimelist.net/anime/20221/Minami-ke_Natsuyasumi
1006,5162,8,Minami-ke Okaeri,https://cdn.myanimelist.net/images/anime/10/11458.jpg,https://myanimelist.net/anime/5162/Minami-ke_Okaeri
1006,3225,8,Minami-ke Okawari,https://cdn.myanimelist.net/images/anime/10/73556.jpg,https://myanimelist.net/anime/3225/Minami-ke_Okawari
1006,14575,8,Minami-ke Omatase,https://cdn.myanimelist.net/images/anime/8/53131.jpg,https://myanimelist.net/anime/14575/Minami-ke_Omatase
1006,14511,9,Minami-ke Tadaima,https://cdn.myanimelist.net/images/anime/7/53133.jpg,https://myanimelist.net/anime/14511/Minami-ke_Tadaima
1210,3074,9,Minerva no Kenshi,https://cdn.myanimelist.net/images/anime/9/19868.jpg,https://myanimelist.net/anime/3074/Minerva_no_Kenshi
123,9630,6,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,https://cdn.myanimelist.net/images/anime/6/26667.jpg,https://myanimelist.net/anime/9630/Mini_Sengoku_Basara_Two__Tsukiyo_no_Katakura-kun
123,7857,6,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,https://cdn.myanimelist.net/images/anime/12/26668.jpg,https://myanimelist.net/anime/7857/Mini_Sengoku_Basara__Chousokabe-kun_to_Mouri-kun
478,9523,8,Minori Scramble!,https://cdn.myanimelist.net/images/anime/6/31903.jpg,https://myanimelist.net/anime/9523/Minori_Scramble
775,5273,10,Miracle Giants Doumu-kun,https://cdn.myanimelist.net/images/anime/5/29829.jpg,https://myanimelist.net/anime/5273/Miracle_Giants_Doumu-kun
