url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),Soup,name_address
https://www.zomato.com/bangalore/coastal-curry-vijay-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTU0NjYyIiwiMTg3NzU5NTkiLCIxODY0MDA5NyIsIjU3MDY2IiwxODg4Mzc5MCwiMTg1MDM3MjYiLCI1NjQ4MSIsIjE4NzMwMzM0IiwiNTYxMzciLCIxODQxNDM0MCIsIjUzMzc1IiwiMTg1NDc3NjEiLCIxODc1OTk0MyIsIjE4NTY3MDQxIiwiMTg2ODU1MjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFJhamFqaW5hZ2FyIn19,"1704, 17th Cross Rd, Govindaraja Nagar Ward, PF Layout, Vijaya Nagar",Coastal Curry,online order, ,3.5 /5,15,080 41123004,Vijay Nagar,Quick Bites,-,"North Indian, Andhra, Chinese, Seafood",350,Delivery,vijay nagar coastal curry online order quick bites north indian andhra chinese seafood delivery,"Coastal Curry,1704, 17th Cross Rd, Govindaraja Nagar Ward, PF Layout, Vijaya Nagar"
https://www.zomato.com/bangalore/south-inn-frazer-town?context=eyJzZSI6eyJlIjpbIjUwNjMzIiwiNTE3ODkiLCIxODU4Mjg4OCIsIjE4NDQ5OTc1Iiw1MjkxMywiMTg1MDk4MDkiLCI1MzA2MiIsIjU0MDk0IiwiMTg2NDQxMzYiLCIxODc3ODEyOSIsIjYwODY2IiwiNTA4ODciLCIxODg1ODA2MiIsIjE4NDMwMzg5IiwiNTQwNTAiLCIxODg2Njg4OSIsIjE4NTExNjg1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcmlnYWRlIFJvYWQifX0=,"150, Wheelers Road, Sindh Colony, Frazer Town, Bangalore",South Inn,online order, ,3.1/5,24,+91 9886072938,Frazer Town,Quick Bites,-,South Indian,150,Delivery,frazer town south inn online order quick bites south indian delivery,"South Inn,150, Wheelers Road, Sindh Colony, Frazer Town, Bangalore"
https://www.zomato.com/bangalore/meat-and-eat-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjU2NDk1IiwiNTY4MTkiLCI1NzQzNSIsIjU3OTIyIiwxODc1NzMyNywiMTg3MzQ4MTkiLCIxODczNjIzMiIsIjE4NzY2NTAxIiwiMTg3NDE4MzMiLCIxODc0MTkzMCIsIjE4NzQyMTA1IiwiMTg3NTQ3NzYiLCIxODc4ODgwMSIsIjE4Nzc0MzQ1IiwiMTg3NzUwOTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,"241, 100 Feet Road, Opposite Eshwari Theater, 3rd stage, Banashankari, Bangalore",Meat And Eat,online order, ,3.1/5,10,080 40955150,Banashankari,Quick Bites,-,"Fast Food, Burger",500,Delivery,banashankari meat and eat online order quick bites fast food burger delivery,"Meat And Eat,241, 100 Feet Road, Opposite Eshwari Theater, 3rd stage, Banashankari, Bangalore"
https://www.zomato.com/bangalore/kingley-grand-marathahalli-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY2ODgzIiwiMTg4NjcxNDkiLCIxODg2MjI4NyIsIjE4ODYyMjk3IiwxODg1NjkwOSwiMTg4NTU5MjQiLCIxODg1NjA4MSIsIjE4ODU3OTMyIiwiMTg4NTc4NTUiLCIxODgzNjY5MyIsIjE4ODQwODgzIiwiMTg4NDgzNjAiLCIxODg1MjU5NiIsIjE4ODQ4NzI1IiwiMTg4NTE0MzAiLCIxODkzMjAzNiIsIjE4OTMxOTQxIiwiMTg5MjYzMTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,"19th Cross, 1st Main Road, Pragathi Layout, Doddanekundi, Marathahalli, Bangalore",Kingley Grand,online order, ,3.5/5,11,+91 8971201467,Marathahalli,Casual Dining,-,"Biryani, North Indian, Chinese",600,Delivery,marathahalli kingley grand online order casual dining biryani north indian chinese delivery,"Kingley Grand,19th Cross, 1st Main Road, Pragathi Layout, Doddanekundi, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/hangover-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTAzNDQ1IiwiMTg1Nzg3OTgiLCIxODY2Nzg4OSIsIjE4NTc2NDM1IiwxODcxMjE0OCwiMTgzNTMxMDYiLCIxODQxNDM1MyIsIjE4NTAzNzIzIiwiMTg4ODA0MzAiLCIxODg4MTc5OCIsIjE4NzczODk3IiwiMTg4ODA2NjMiLCIxODM0NjM1MyIsIjE4NjA4NTEyIiwiMTgzMTczMjAiLCIxODM4MjkzOSIsIjE4NTkxMzYzIiwiMTgxNjAwOTMiLCIxODMwNTY0MyIsIjE4MzkwOTk5IiwiMTg4OTU2ODgiLCI1OTY0MiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gSFNSIn19,"2324, 17th Cross, 27th Main, Opposite Studio Pepper Fry, Sector 1, HSR, Bangalore",Hangover,online order,book table,4.3/5,797,080 49652578,HSR,"Bar, Casual Dining","Cocktails, Long Island Iced Tea, Paneer Lababdar, Keema Pav, Nachos, Peri Peri Fries, Beer","Asian, Continental, Finger Food","1,500",Dine-out,hsr hangover online order book table bar casual dining cocktails long island iced tea paneer lababdar keema pav nachos peri peri fries beer asian continental finger food dine out,"Hangover,2324, 17th Cross, 27th Main, Opposite Studio Pepper Fry, Sector 1, HSR, Bangalore"
https://www.zomato.com/bangalore/hotel-greens-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzMwMzE3IiwiMTg4NTI2NzgiLCIxODkwMTAzMSIsIjE4NjgzMTY3IiwxODY3NjcwMSwiMTg2NDQxODUiLCIxODY3ODc4NiIsIjE4MzY5MzA1IiwiMTgyNTcxMTkiLCI1ODAzNCIsIjUzNjk2IiwiMTg3NTE5OTkiLCIxODQzMTk2NiIsIjE4OTU0MjY5IiwiNjExNDciLCIxODIwMjk5OCIsIjE4NjUxMzU3Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBXaGl0ZWZpZWxkIn19,"Above Tanvi Honda, Seeghalli, Whitefield - Hoskote Road, Kadugodi, Whitefield, Bangalore",Hotel Greens, , ,3.6 /5,59,"+91 6360480944
+91 6360698255",Whitefield,Casual Dining,-,"Biryani, Chinese, North Indian, South Indian",800,Delivery,whitefield hotel greens casual dining biryani chinese north indian south indian delivery,"Hotel Greens,Above Tanvi Honda, Seeghalli, Whitefield - Hoskote Road, Kadugodi, Whitefield, Bangalore"
https://www.zomato.com/bangalore/the-fixx-koramangala-4th-block-bangalore?context=eyJzZSI6eyJlIjpbIjYxNDgwIiwxODg2MTI5NCwiMTg2MjczNjkiLCI1NDA0NCIsIjU0NTAzIiwiNTk4NDAiLCIxODU4NjIwNyIsIjE4NTgyNTA3IiwiMTgzODA4MzEiLCIxODIwMjk4OSIsIjYxNjgxIiwiMTg3NjU2MDUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==,"757, 80 Feet Road, Koramangala 4th Block, Bangalore",The Fixx, ,book table,4.3 /5,216,080 49652858,Koramangala 4th Block,"Casual Dining, Bar","Cocktails, Shakshouka, Beer, Margherita Pizza, Blueberry Cheesecake, Fries, Bellini","Continental, South Indian, Italian, North Indian, Chinese","1,200",Dine-out,koramangala 4th block the fixx book table casual dining bar cocktails shakshouka beer margherita pizza blueberry cheesecake fries bellini continental south indian italian north indian chinese dine out,"The Fixx,757, 80 Feet Road, Koramangala 4th Block, Bangalore"
https://www.zomato.com/bangalore/the-french-loaf-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4MzA1NjQ4IiwiMTgzOTg0MjUiLCIxODkwMDQ3MiIsIjE4ODA2ODk1Iiw1OTMzNywiNTc4MzIiLCI1MTIyMyIsIjU0MTY1IiwiMTg3NjI1MTYiLCIxODc5NDk5MiIsIjUxMjQzIiwiMTg3OTcyMjciLCIxODc2MjcwMiIsIjE4NTM1MDExIiwiMTg2NjczOTgiLCIxODY1NTU4MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"Opposite Reliance Mart, Bannerghatta Road, Bangalore",The French Loaf,online order, ,2.9/5,25,+91 6382071153,Bannerghatta Road,"Bakery, Quick Bites",-,"Bakery, Desserts, Sandwich",400,Delivery,bannerghatta road the french loaf online order bakery quick bites bakery desserts sandwich delivery,"The French Loaf,Opposite Reliance Mart, Bannerghatta Road, Bangalore"
https://www.zomato.com/bangalore/thai-chinese-fast-food-kr-puram-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njg4MzYxIiwiNjA2NjkiLCIxODczNzYzNSIsIjE4MzIzNjIzIiwxODQ1NTU5MiwiMTg2MTk5MTIiLCIxODcwNDg5MyIsIjE4NzU0Mzg3IiwiMTgzODI5MTciLCIxODg5NDU2NSIsIjE4NTY4MzY3IiwiMTgyNTQ1NzMiLCIxODg5OTg5NSIsIjE4OTE5MTU2IiwiMTg5MjI1NzMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"7, Anurhh Arcade, Hoodi Road, Kodigehalli Road, KR Puram, Bangalore",Thai & Chinese Fast Food, , ,3.4 /5,7,"+91 9206260085
+91 7619416923",KR Puram,Quick Bites,-,"Chinese, Thai",400,Delivery,kr puram thai chinese fast food quick bites chinese thai delivery,"Thai & Chinese Fast Food,7, Anurhh Arcade, Hoodi Road, Kodigehalli Road, KR Puram, Bangalore"
https://www.zomato.com/bangalore/eat-eroo-bombay-vada-pav-majestic-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzEzNDM2IiwiMTg3MTk0NzkiLCIxODc4MjEzNyIsIjE4ODEwMTQ0IiwxODY4MzIwOCwiMTg2NzkxNjQiLCIxODY1MTUxMyIsIjE4OTQwMDk5IiwiMTg1OTM0NzEiLCI2MDgwMSIsIjE4NTY0NTM1IiwiMTg1ODEwMjQiLCI1MzY3MSIsIjE4NzEyNjQyIiwiMTg3Mzk1OTciLCIxODg1MzQzOCIsIjE4NjE1MjY2IiwiMTg2MTkwMjQiLCIxODY0NTgyMCIsIjE4NjQ4NjcxIiwiMTg3MTMzMjciLCIxODUzNDM2MSIsIjE4NTQwMTUzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBMYXZlbGxlIFJvYWQifX0=,"13&14, Kempegowda Commercial Aracade, KG Road, Majestic, Bangalore",Eat Eroo - Bombay Vada Pav, , ,-,0,"+91 7411125444
+91 9341114321",Majestic,"Takeaway, Delivery",-,"Street Food, Maharashtrian",200,Delivery,majestic eat eroo bombay vada pav takeaway delivery street food maharashtrian delivery,"Eat Eroo - Bombay Vada Pav,13&14, Kempegowda Commercial Aracade, KG Road, Majestic, Bangalore"
https://www.zomato.com/bangalore/ambur-dum-biriyani-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzg0MzEzIiwiMTg4MjM0NzQiLCI2MDI3MCIsIjE4NzYzMDE4IiwxODk1OTQ1OSwiMTg5NjI0NDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,"T.R., Mill Circle, Basavanagudi, Bangalore",Ambur Dum Biriyani, , ,NEW,0,+91 8300878357,Basavanagudi,Quick Bites,-,Biryani,160,Dine-out,basavanagudi ambur dum biriyani quick bites biryani dine out,"Ambur Dum Biriyani,T.R., Mill Circle, Basavanagudi, Bangalore"
https://www.zomato.com/bangalore/chapter-one-bar-maiin-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbMTg1Nzk0MzIsIjUxNTc1IiwiNTIyMTgiLCIxODQ3ODk1OCJdLCJ0IjoiUmVzdGF1cmFudHMgaW4gTmV3IEJFTCBSb2FkIHNlcnZpbmcgQnVmZmV0In19,"27, Third Floor, Aljosan, New BEL Road, Bangalore",Chapter One Bar | Maiin, ,book table,4.2 /5,997,080 49652764,New BEL Road,"Bar, Casual Dining","Chilli Potatoes, Pasta, Pizza, Murgh Ghee Roast, Beer, Cocktails, Roast Chicken","Continental, Italian, North Indian","1,400",Buffet,new bel road chapter one bar maiin book table bar casual dining chilli potatoes pasta pizza murgh ghee roast beer cocktails roast chicken continental italian north indian buffet,"Chapter One Bar | Maiin,27, Third Floor, Aljosan, New BEL Road, Bangalore"
https://www.zomato.com/bangalore/big-mummy-indiranagar?context=eyJzZSI6eyJlIjpbIjE4Njg5MjgwIiwiNTE1MTAiLCIxODkwMjIwOCIsIjE4NzA3Mzk1Iiw1ODk3OSwiMTg1NjM2MDMiLCIxODcxMjU0OSIsIjE4NzkzNTAxIiwiMTg3NzEyMjgiLCIxODUzNDEzMCIsIjE4NTg5OTQ0IiwiMTg2NDEyMTEiLCIxODgwMzY3NiIsIjE4ODY2ODY1IiwiMTg2OTEzOTUiLCIxODU4OTkzMCIsIjE4NjQ3NTA5Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciJ9fQ==,"106, 18th Main, Off 100 Feet Road, Indiranagar, Bangalore",Big Mummy,online order, ,3.9/5,214,+91 7829778797,Indiranagar,Quick Bites,"Burgers, Raita, Fries, Chicken Noodle, Bbq Burger, Poha, Sandwiches","Fast Food, Biryani",400,Delivery,indiranagar big mummy online order quick bites burgers raita fries chicken noodle bbq burger poha sandwiches fast food biryani delivery,"Big Mummy,106, 18th Main, Off 100 Feet Road, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/when-hunger-strikes-batman-delivers-hsr?context=eyJzZSI6eyJlIjpbIjE4MjY5MTIyIiwiMTg0MDc5MDAiLCIxODQxNTc4MiIsIjE4NDk0MDgzIiwxODU5MTk3MSwiMTg1Njg0NzIiLCIxODcwNDM5NiIsIjE4Njg0MjY5IiwiMTg3MDcwOTMiLCIxODYyOTY4NSIsIjE4Nzg5NTYyIiwiMTg4MjM1NDAiLCIxODgyNDcwOCIsIjE4ODU0NTc4IiwiMTg4NjY3NzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"13/3, 3rd Main, Teachers Colony, HSR, Bangalore","When Hunger Strikes, Batman Delivers!", , ,-,0,+91 8178999908,HSR,Delivery,-,Fast Food,400,Delivery,hsr when hunger strikes batman delivers delivery fast food delivery,"When Hunger Strikes, Batman Delivers!,13/3, 3rd Main, Teachers Colony, HSR, Bangalore"
https://www.zomato.com/bangalore/white-chillies-electronic-city-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjUyMTA3IiwiMTg2NTM5MjgiLCIxODcxMzkwMiIsIjE4NzIyNzk0IiwxODcyOTU3NywiMTg3MzU0NDQiLCIxODczODk5OSIsIjE4ODYxMDcxIiwiMTg5MDExMTgiLCIxODkyMTA3MCIsIjE4OTIwNDQ1IiwiMTg5MjIyNjciLCIxODkyMjc5MSIsIjE4OTIxMTIxIiwiMTg5MjQ5MDAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==,"25, 15 Konapana Agrahara, Electronic City, Bangalore",White Chillies, , ,-,0,+91 9980092831,Electronic City,Quick Bites,-,Biryani,300,Delivery,electronic city white chillies quick bites biryani delivery,"White Chillies,25, 15 Konapana Agrahara, Electronic City, Bangalore"
https://www.zomato.com/bangalore/kim-lee-restaurant-indiranagar?context=eyJzZSI6eyJlIjpbIjE4ODU5NjUyIiwiNTg1MzIiLCIxODU2NjcxMyIsIjUwNjM0Iiw1MDU4NywiMTg4NjU3MDkiLCIxODYyNjAyMiIsIjE4NjM5Njc5IiwiMTg3MTUxMTMiLCI1MTMzMiIsIjU4NDM0IiwiMTg4OTM3NjgiLCIxODYyNzczMCIsIjU2NTQxIiwiMTg4NjY2ODEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEluZGlyYW5hZ2FyIn19,"50, Cambridge Layout, Indiranagar, Bangalore",Kim Lee Restaurant, , ,3.8/5,264,"+91 9980828620
080 41153277",Indiranagar,Casual Dining,"Clear Soup, Manchow Soup, Spring Roll, Chop Suey, Veg Momos, Hunan Chicken, Cantonese Noodles","Chinese, Momos",650,Delivery,indiranagar kim lee restaurant casual dining clear soup manchow soup spring roll chop suey veg momos hunan chicken cantonese noodles chinese momos delivery,"Kim Lee Restaurant,50, Cambridge Layout, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/nu-tree-electronic-city-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTIwNDQ1IiwiMTg5MjIyNjciLCIxODkyMjc5MSIsIjE4OTIxMTIxIiwxODkyNDkwMCwiMTg5Mjg4MDkiLCIxODQ2MTQzMCIsIjE4NTMxNzgzIiwiMTg1NTUzNDQiLCIxODM5MDk5NiIsIjE4NDA3OTA1IiwiNjAwODEiLCIxODc5MzEzMCIsIjE4ODk1OTY4IiwiMTg5NDEzNjgiLCIxODY0MjkzOCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gRWxlY3Ryb25pYyBDaXR5In19,"47/7 First floor, DoddaThogur Road, Near Velankani Gate 2, Phase 1, Electronic City, Bangalore",nu.tree, , ,-,0,+91 6363445255,Electronic City,Casual Dining,-,"North Indian, Healthy Food, Beverages",400,Delivery,electronic city nu tree casual dining north indian healthy food beverages delivery,"nu.tree,47/7 First floor, DoddaThogur Road, Near Velankani Gate 2, Phase 1, Electronic City, Bangalore"
https://www.zomato.com/bangalore/andhra-bhojanam-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzkxMDM0IiwiMTgzODc0MTQiLCI1MDQ2MSIsIjE4NTc0MjkxIiwxODcxODg3NCwiMTg3MzQ1MTYiLCIxODY0MTg4MCIsIjE4MjgwNTgyIiwiMTg2ODQ4MzAiLCI1ODg4MiIsIjE4NzUzODQ5IiwiMTg3Nzc3MjUiLCIxODc4NTQ1OCIsIjE4NTY3NDkwIiwiMTg3MDYxMTQiLCI1MjQ4NCIsIjE4NzExMjA0IiwiMTg4MTgzNTEiLCIxODg4MDE1NiIsIjE4NzkzNTIwIiwiMTg2MjgyMDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"95/2, Green Glen Layout, Sobha Lakeview Clubhouse, Bellandur, Bangalore",Andhra Bhojanam,online order, ,3.6/5,48,"+91 9666828389
+91 9666826633",Bellandur,Delivery,Chicken Curry,Andhra,400,Delivery,bellandur andhra bhojanam online order delivery chicken curry andhra delivery,"Andhra Bhojanam,95/2, Green Glen Layout, Sobha Lakeview Clubhouse, Bellandur, Bangalore"
https://www.zomato.com/bangalore/andhra-kitchen-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4ODk2NjcyIiwiMTg5MDExNjciLCI1MDMwNyIsIjE4NTI4MTcwIiwxODU1OTc1NiwiMTg3OTY3NDUiLCIxODIzNzkzMSIsIjE4NTQ2NDE2IiwiMTg2MTQ2NjMiLCIxODAxMTY2MyIsIjE4Nzk2Nzg5IiwiMTg4MTUwODMiLCI1NjIzMCIsIjE4NjUyMTA4IiwiMTg3Mjg3ODAiLCIxODc4OTUzNSIsIjU0Mjk3IiwiMTg2NzA5NzUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"EK Retail Building, Beside Vijaya Bank, Vijaya Bank Layout, Bannerghatta Road, Bangalore",Andhra Kitchen,online order, ,3.9/5,158,+91 8197977737,Bannerghatta Road,"Takeaway, Delivery",-,"Andhra, Biryani",400,Delivery,bannerghatta road andhra kitchen online order takeaway delivery andhra biryani delivery,"Andhra Kitchen,EK Retail Building, Beside Vijaya Bank, Vijaya Bank Layout, Bannerghatta Road, Bangalore"
https://www.zomato.com/bangalore/kabab-corner-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4ODc4NzkwIiwiMTg4ODI0MjciLCIxODYwNTczNiIsIjE4NjE0ODUxIiwxODY0MzA4NCwiMTg2MjI1MjMiLCIxODYyNzMzMCIsIjE4NjMyMjc0IiwiMTg2NTM4NjciLCIxODcxNDQxMCIsIjE4NzIzMTE2IiwiMTg3MzMzNjYiLCIxODkyNTU4NyIsIjYwNzg3IiwiMTg1ODMwMjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"Basavanapura, Gottigere, Bannerghatta Road, Bangalore",Kabab Corner, , ,-,0,+91 8867686885,Bannerghatta Road,Quick Bites,-,"Arabian, Chinese, Kerala",400,Delivery,bannerghatta road kabab corner quick bites arabian chinese kerala delivery,"Kabab Corner,Basavanapura, Gottigere, Bannerghatta Road, Bangalore"
https://www.zomato.com/bangalore/bengaluru-coffee-house-banashankari?context=eyJzZSI6eyJlIjpbIjE4NjEwODU2IiwiMTg3MjQ4NDciLCIxODczMzgwNyIsIjU5NTg3Iiw2MDUxOSwiNTU5OTEiLCI2MTA2OSIsIjE4MTQ4OTMyIiwiNTkyNDgiLCIxODc2MDk3NiIsIjE4ODUzNzIyIiwiMTg1OTY5NzYiLCIxODcyNDE2NiIsIjE4NzI0NTQ3IiwiMTg5MTg5MDUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,"4001/4002, Annapoorneshwari Plaza, Near Seetha Circle, Hosakerehalli Cross, Banashankari, Bangalore",Bengaluru Coffee House,online order, ,4.1/5,201,+91 9740180090,Banashankari,Quick Bites,"Masala Dosa, Tirupathi Pongal, Filter Coffee, Vada, Kharabath, Kali Dosa, Rava Idli","South Indian, North Indian, Chinese, Street Food",300,Delivery,banashankari bengaluru coffee house online order quick bites masala dosa tirupathi pongal filter coffee vada kharabath kali dosa rava idli south indian north indian chinese street food delivery,"Bengaluru Coffee House,4001/4002, Annapoorneshwari Plaza, Near Seetha Circle, Hosakerehalli Cross, Banashankari, Bangalore"
https://www.zomato.com/bangalore/rajgarh-whitefield?context=eyJzZSI6eyJlIjpbIjU1NDk5IiwiMTgyOTgyNDAiLCIxODY2NTU4MiIsIjE4Njg2OTU3Iiw1Njc2OCwiMTg1OTcxNTQiLCIxODU1MzI3OSIsIjE4Njg4MjUwIiwiNjA0NzkiLCIxODYyMjI3NyIsIjE4NjQ2ODUwIiwiMTg3NTQ4MjYiLCIxODg5Njk0OCIsIjE4NTQzMjU3IiwiMTg1NzgxMjAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19,"Palm Meadows Club, Ramagondana Halli, Varthur Road, Whitefield, Bangalore",Rajgarh, , ,-,0,080 30514600,Whitefield,Casual Dining,-,"North Indian, South Indian","1,200",Dine-out,whitefield rajgarh casual dining north indian south indian dine out,"Rajgarh,Palm Meadows Club, Ramagondana Halli, Varthur Road, Whitefield, Bangalore"
https://www.zomato.com/bangalore/biryanis-and-more-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwxODUyMTkxMiwiNTYwOTgiLCIxODA4OTY5MyIsIjE4NjQ1MjYwIiwiMTg2Njc1NjciLCI1NjcwNCIsIjE4ODY2NDc4IiwiMTg3NDMwMjkiLCIxODcyNjE3NCIsIjE4NzI3OTQxIiwiNTAwMDEiLCI1NjQ1NiIsIjUxNzMzIiwiMTg3NDU4ODUiLCI1OTUyMSIsIjE4NTg2MjM4IiwiMTg4MjE3NjUiLCIxODg3ODk4MiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,"178, Next To Old KEB Office, 8th F Main Road, 24b Cross, 3rd Block, Jayanagar, Bangalore",Biryanis And More,online order, ,4.0/5,618,"080 48542442
+91 7337271771",Jayanagar,Casual Dining,"Prawn Biryani, Dragon Chicken, Chicken Boneless Biryani, Afghani Biryani, Mughlai Biryani, Paneer Tikka Biryani, Gongura Biryani","Biryani, North Indian, Chinese, Andhra, South Indian",750,Delivery,jayanagar biryanis and more online order casual dining prawn biryani dragon chicken chicken boneless biryani afghani biryani mughlai biryani paneer tikka biryani gongura biryani biryani north indian chinese andhra south indian delivery,"Biryanis And More,178, Next To Old KEB Office, 8th F Main Road, 24b Cross, 3rd Block, Jayanagar, Bangalore"
https://www.zomato.com/bangalore/gams-delicacy-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4NDc2NDc0IiwiMTg1NDY0MzgiLCIxODcyMTEzMiIsIjE4NTY5NzkwIiw2MTQ4MSwiMTg2NjU0MDEiLCIxODI4OTYyNCIsIjE4NzY1MTM0IiwiMTg4OTQzNzciLCIxODIzNzg4OSIsIjE4Njc2NjQ0IiwiNTcyMDMiLCIxODc5MjM2MSIsIjE4NDM5NjI3IiwiNTk1MDIiLCI1MjQwOCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"61, 4th Floor, 1st Main, 7th Block, Koramangala 7th Block, Bangalore",Gam's Delicacy,online order,book table,4.2/5,325,"080 64555224
+91 9742818247",Koramangala 7th Block,Casual Dining,"Fish, Veg Thali, Bamboo Shoot Pork, Pork Fry, Kheer, Pork Thali, Clear Soup","North Indian, Chinese, Assamese",800,Delivery,koramangala 7th block gam s delicacy online order book table casual dining fish veg thali bamboo shoot pork pork fry kheer pork thali clear soup north indian chinese assamese delivery,"Gam's Delicacy,61, 4th Floor, 1st Main, 7th Block, Koramangala 7th Block, Bangalore"
https://www.zomato.com/bangalore/cafe-coffee-day-2-vijay-nagar?context=eyJzZSI6eyJlIjpbIjE4ODgzNzkwIiwiMTg1MDM3MjYiLCI1NjQ4MSIsIjE4NzMwMzM0Iiw1NjEzNywiMTg0MTQzNDAiLCI1MzM3NSIsIjE4NTQ3NzYxIiwiMTg3NTk5NDMiLCIxODU2NzA0MSIsIjE4Njg1NTI5IiwiMTg4MjE4NTQiLCIxODc4OTc2OCIsIjE4NDE4NTM0IiwiMTg2NzY1MzciLCI2MTY0OSIsIjE4NDIzNDE1IiwiMTg2NTYzMTUiLCI2MTY0NyIsIjU0NTQxIiwiMTg4ODgxMDgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFJhamFqaW5hZ2FyIn19,"WOC Road, RPC Layout, Vijay Nagar, Bangalore",Cafe Coffee Day,online order, ,3.5 /5,36,+91 8065690465,Vijay Nagar,Cafe,-,"Cafe, Fast Food",900,Delivery,vijay nagar cafe coffee day online order cafe cafe fast food delivery,"Cafe Coffee Day,WOC Road, RPC Layout, Vijay Nagar, Bangalore"
